_id,Facility ID,Location ID,Facility Type (Display Name),Permit,FacilityType,Facility Rating,Asset Name
5746,34386,828,Playground,None,Playground Site,None,CAYUGA PARK - Playground
5747,2426,829,Drinking Fountain,None,Drinking Fountain Count,None,CHARLES BRERETON PARK - Drinking Water Source
5748,2366,830,Drinking Fountain,None,Drinking Fountain Count,None,DENISON PARK - Drinking Water Source
5749,17731,830,Ball Diamond,sport,Baseball Diamond Field - C,C,DENISON PARK - Ball Diamond Field
5750,33996,830,Playground,None,Playground Site,None,DENISON PARK - Playground
5751,60842,830,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,DENISON PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  1)
5752,60843,830,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,DENISON PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  2)
5753,60844,830,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,DENISON PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  3)
5754,60845,830,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,DENISON PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  4)
5755,74585,830,Fieldhouse,None,Fieldhouse,None,DENISON PARK - Fieldhouse
5756,17788,831,Ball Diamond,sport,Baseball Diamond Field - C,C,HARWOOD PARK - Ball Diamond Field
5757,34476,831,Playground,None,Playground Site,None,HARWOOD PARK - Playground
5758,102102,831,Drinking Fountain,None,Drinking Fountain Count,None,HARWOOD PARK - Drinking Water Source
5759,102102,831,Bottle Filling Station,None,Water Bottle Filling Count,None,HARWOOD PARK - Drinking Water Source
5760,34191,832,Playground,None,Playground Site,None,HENRIETTA PARK - Playground
5761,102096,832,Drinking Fountain,None,Drinking Fountain Count,None,HENRIETTA PARK - Drinking Water Source
5762,102096,832,Bottle Filling Station,None,Water Bottle Filling Count,None,HENRIETTA PARK - Drinking Water Source
5763,2186,833,Drinking Fountain,None,Drinking Fountain Count,None,LAUGHLIN PARK - Drinking Water Source
5764,29550,833,Fieldhouse,None,Fieldhouse,None,LAUGHLIN PARK - Fieldhouse
5765,34114,833,Playground,None,Playground Site,None,LAUGHLIN PARK - Playground
5766,132744,833,Outdoor Table Tennis,None,Outdoor Table Tennis,None,LAUGHLIN PARK - Outdoor Table Tennis
5767,34395,834,Playground,None,Playground Site,None,CHARLES CACCIA PARK - Playground
5768,45282,834,Splash Pad,None,Splash/Spray Pad,None,CHARLES CACCIA PARK - Splash/Spray Pad
5769,102023,834,Drinking Fountain,None,Drinking Fountain Count,None,CHARLES CACCIA PARK - Drinking Water Source
5770,102023,834,Bottle Filling Station,None,Water Bottle Filling Count,None,CHARLES CACCIA PARK - Drinking Water Source
5771,34295,835,Playground,None,Playground Site,None,TRETHEWEY PARK EAST - Playground
5772,49539,835,Parking Lot,None,Outdoor Parking Lot,None,TRETHEWEY PARK EAST - Outdoor Parking Lot
5773,57410,835,Pond,None,Open Water,None,TRETHEWEY PARK EAST - Open Water (  1)
5774,57411,835,Pond,None,Open Water,None,TRETHEWEY PARK EAST - Open Water (  2)
5775,3322,836,Outdoor Basketball Court,None,Basketball Court,None,WALTER SAUNDERS MEMORIAL PARK - Basketball Court
5776,4523,836,Splash Pad,None,Splash/Spray Pad,None,WALTER SAUNDERS MEMORIAL PARK - Splash/Spray Pad
5777,34313,836,Playground,None,Playground Site,None,WALTER SAUNDERS MEMORIAL PARK - Playground
5778,40687,836,Bike Trail,None,Bike Trail,None,WALTER SAUNDERS MEMORIAL PARK TRAIL (  7)
5779,40688,836,Bike Trail,None,Bike Trail,None,WALTER SAUNDERS MEMORIAL PARK TRAIL (  8)
5780,70803,836,Community Garden,None,Community Garden,None,WALTER SAUNDERS MEMORIAL PARK - Community Garden
5781,74328,836,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,WALTER SAUNDERS MEMORIAL PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  1)
5782,74329,836,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,WALTER SAUNDERS MEMORIAL PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  2)
5783,74330,836,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,WALTER SAUNDERS MEMORIAL PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  3)
5784,74331,836,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,WALTER SAUNDERS MEMORIAL PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  4)
5785,74332,836,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,WALTER SAUNDERS MEMORIAL PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  5)
5786,75146,836,Bottle Filling Station,None,Water Bottle Filling Count,None,WALTER SAUNDERS MEMORIAL PARK - Drinking Water Source (  1)
5787,75147,836,Bottle Filling Station,None,Water Bottle Filling Count,None,WALTER SAUNDERS MEMORIAL PARK - Drinking Water Source (  2)
5788,2558,837,Drinking Fountain,None,Drinking Fountain Count,None,TOM RILEY PARK - Drinking Water Source
5789,2788,837,Community Garden,None,Community Garden,None,NEW HORIZONS COMMUNITY GARDEN
5790,3628,837,Pickleball Court,None,None,None,TOM RILEY PARK - Tennis Court Area (  1)
5791,3628,837,Pickleball Court,None,None,None,TOM RILEY PARK - Tennis Court Area (  1)
5792,3631,837,Outdoor Tennis Court,None,Outdoor Tennis Court,None,TOM RILEY PARK - Outdoor Tennis Court (  1)
5793,3634,837,Outdoor Tennis Court,None,Outdoor Tennis Court,None,TOM RILEY PARK - Outdoor Tennis Court (  3)
5794,3635,837,Outdoor Tennis Court,None,Outdoor Tennis Court,None,TOM RILEY PARK - Outdoor Tennis Court (  2)
5795,3637,837,Outdoor Tennis Court,None,Outdoor Tennis Court,None,TOM RILEY PARK - Outdoor Tennis Court (  1)
5796,3638,837,Outdoor Tennis Court,None,Outdoor Tennis Court,None,TOM RILEY PARK - Outdoor Tennis Court (  3)
5797,3639,837,Outdoor Tennis Court,None,Outdoor Tennis Court,None,TOM RILEY PARK - Outdoor Tennis Court (  2)
5798,17957,837,Ball Diamond,sport,Baseball Diamond Field - B,B,TOM RILEY PARK - Ball Diamond Field
5799,17958,837,Sport Field,sport,Soccer Field - C,C,TOM RILEY PARK - Soccer Field
5800,23549,837,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 23)
5801,23550,837,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 24)
5802,23551,837,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 25)
5803,23552,837,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 26)
5804,23553,837,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 27)
5805,23555,837,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 29)
5806,23557,837,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 30)
5807,23558,837,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 31)
5808,23560,837,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 33)
5809,23561,837,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 34)
5810,23572,837,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 44)
5811,23573,837,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 45)
5812,23575,837,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 47)
5813,23576,837,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 48)
5814,23577,837,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 49)
5815,23579,837,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 50)
5816,28046,837,Bowling Green,None,Bowling Green,None,TOM RILEY PARK - Bowling Green (  1)
5817,28047,837,Bowling Green,None,Bowling Green,None,TOM RILEY PARK - Bowling Green (  2)
5818,32487,837,Parking Lot,None,Outdoor Parking Lot,None,TOM RILEY PARK - Outdoor Parking Lot (  1)
5819,32488,837,Parking Lot,None,Outdoor Parking Lot,None,TOM RILEY PARK - Outdoor Parking Lot (  2)
5820,34287,837,Playground,None,Playground Site,None,TOM RILEY PARK - Playground
5821,849987,837,Parking Lot,None,Outdoor Parking Lot,None,TOM RILEY PARK - Outdoor Parking Lot (  3)
5822,17723,838,Ball Diamond,sport,Baseball Diamond Field - A,A,CONNORVALE PARK - Ball Diamond Field (  1)
5823,29343,838,Fieldhouse,None,Fieldhouse,None,"STEVE ""WHITEY"" BREITNER CLUBHOUSE"
5824,34427,838,Playground,None,Playground Site,None,CONNORVALE PARK - Playground
5825,77414,838,Ball Diamond,sport,Baseball Diamond Field,None,CONNORVALE PARK - Ball Diamond Field (  2)
5826,849944,838,Parking Lot,None,Outdoor Parking Lot,None,CONNORVALE PARK - Outdoor Parking Lot
5827,48073,839,Multipurpose Room,room,Room - C,C,VIEWMOUNT COMMUNITY CENTRE - Multipurpose Room
5828,48502,839,Preschool,room,Preschool - C,C,VIEWMOUNT COMMUNITY CENTRE - Preschool
5829,2330,840,Drinking Fountain,None,Drinking Fountain Count,None,ERINGATE PARK - Drinking Water Source
5830,4494,840,Outdoor Pool,pool,Outdoor Pool Tank,None,ERINGATE PARK - Outdoor Pool Tank
5831,5745,840,Washroom Facility,None,Washroom Building,None,ERINGATE PARK OUTDOOR POOL BUILDING
5832,18152,840,Ball Diamond,sport,Baseball Diamond Field - C,C,ERINGATE PARK - Ball Diamond Field (  1)
5833,18153,840,Ball Diamond,sport,Baseball Diamond Field - C,C,ERINGATE PARK - Ball Diamond Field (  3)
5834,18154,840,Ball Diamond,sport,Baseball Diamond Field - C,C,ERINGATE PARK - Ball Diamond Field (  2)
5835,29404,840,Washroom Facility,None,Washroom Building,None,ERINGATE PARK - Washroom Building
5836,34052,840,Playground,None,Playground Site,None,ERINGATE PARK - Playground
5837,2328,841,Drinking Fountain,None,Drinking Fountain Count,None,ESTHER LORRIE PARK - Drinking Water Source
5838,17755,841,Ball Diamond,sport,Baseball Diamond Field - C,C,ESTHER LORRIE PARK - Ball Diamond Field
5839,17756,841,Sport Field,sport,Soccer Field - C,C,ESTHER LORRIE PARK - Soccer Field
5840,24309,841,Bike Trail,None,Bike Trail,None,WEST HUMBER TRAIL (  1)
5841,29405,841,Fieldhouse,None,Fieldhouse,None,ESTHER LORRIE FIELDHOUSE
5842,29405,841,Washroom Facility,None,Washroom Building,None,ESTHER LORRIE FIELDHOUSE
5843,32297,841,Parking Lot,None,Outdoor Parking Lot,None,ESTHER LORRIE PARK - Outdoor Parking Lot
5844,2327,842,Drinking Fountain,None,Drinking Fountain Count,None,ETOBICOKE VALLEY PARK - Drinking Water Source
5845,2327,842,Bottle Filling Station,None,Water Bottle Filling Count,None,ETOBICOKE VALLEY PARK - Drinking Water Source
5846,18208,842,Ball Diamond,sport,Baseball Diamond Field - C,C,ETOBICOKE VALLEY PARK - Ball Diamond Field (  1)
5847,18209,842,Ball Diamond,sport,Baseball Diamond Field - C,C,ETOBICOKE VALLEY PARK - Ball Diamond Field (  2)
5848,18210,842,Ball Diamond,sport,Baseball Diamond Field - C,C,ETOBICOKE VALLEY PARK - Ball Diamond Field (  3)
5849,18211,842,Ball Diamond,sport,Baseball Diamond Field - C,C,ETOBICOKE VALLEY PARK - Ball Diamond Field (  4)
5850,22519,842,Bike Trail,None,Bike Trail,None,ETOBICOKE CREEK TRAIL (  3)
5851,22520,842,Bike Trail,None,Bike Trail,None,ETOBICOKE CREEK TRAIL (  4)
5852,22521,842,Bike Trail,None,Bike Trail,None,ETOBICOKE CREEK TRAIL (  5)
5853,22522,842,Bike Trail,None,Bike Trail,None,ETOBICOKE CREEK TRAIL (  6)
5854,22523,842,Bike Trail,None,Bike Trail,None,ETOBICOKE CREEK TRAIL (  7)
5855,22524,842,Bike Trail,None,Bike Trail,None,ETOBICOKE CREEK TRAIL (  8)
5856,22525,842,Bike Trail,None,Bike Trail,None,ETOBICOKE CREEK TRAIL (  9)
5857,29408,842,Fieldhouse,None,Fieldhouse,None,ETOBICOKE VALLEY PARK - Washroom Building
5858,32299,842,Parking Lot,None,Outdoor Parking Lot,None,ETOBICOKE VALLEY PARK - Outdoor Parking Lot
5859,34054,842,Playground,None,Playground Site,None,ETOBICOKE VALLEY PARK - Playground
5860,3228,843,Outdoor Basketball Court,None,Basketball Court,None,GIHON SPRING PARK - Basketball Court
5861,3229,843,Pickleball Court,None,None,None,GIHON SPRING PARK - Tennis Court Area
5862,3230,843,Outdoor Tennis Court,None,Outdoor Tennis Court,None,GIHON SPRING PARK - Outdoor Tennis Court (  1)
5863,3231,843,Outdoor Tennis Court,None,Outdoor Tennis Court,None,GIHON SPRING PARK - Outdoor Tennis Court (  2)
5864,4423,843,Outdoor Pool,pool,Outdoor Pool Tank,None,GIHON SPRING PARK - Outdoor Pool Tank
5865,5697,843,Washroom Facility,None,Washroom Building,None,GIHON SPRING PARK OUTDOOR POOL BUILDING
5866,17773,843,Ball Diamond,sport,Baseball Diamond Field - C,C,GIHON SPRING PARK - Ball Diamond Field
5867,32317,843,Parking Lot,None,Outdoor Parking Lot,None,GIHON SPRING PARK - Outdoor Parking Lot
5868,34435,843,Playground,None,Playground Site,None,GIHON SPRING PARK - Playground
5869,4303,844,Splash Pad,None,Splash/Spray Pad,None,HIGHFIELD PARK - Splash/Spray Pad
5870,34490,844,Playground,None,Playground Site,None,HIGHFIELD PARK - Playground N
5871,42674,844,Playground,None,Playground Site,None,HIGHFIELD PARK - Playground S
5872,17805,845,Multipurpose Field,None,Multipurpose Field - C,C,HUMBERTOWN PARK - Multipurpose Field
5873,34505,845,Playground,None,Playground Site,None,HUMBERTOWN PARK - Playground
5874,49521,845,Parking Lot,None,Outdoor Parking Lot,None,HUMBERTOWN PARK - Outdoor Parking Lot
5875,75293,845,Outdoor Table Tennis,None,Outdoor Table Tennis,None,HUMBERTOWN PARK - Outdoor Table Tennis
5876,75298,845,Outdoor Chess Table,None,Outdoor Chess Table,None,HUMBERTOWN PARK - Outdoor Chess Table
5877,102079,845,Bottle Filling Station,None,Water Bottle Filling Count,None,HUMBERTOWN PARK - Drinking Water Source
5878,2999,847,Pickleball Court,None,None,None,LAMBTON - KINGSWAY PARK - Tennis Court Area
5879,3000,847,Outdoor Tennis Court,None,Outdoor Tennis Court,None,LAMBTON - KINGSWAY PARK - Outdoor Tennis Court (  1)
5880,3001,847,Outdoor Tennis Court,None,Outdoor Tennis Court,None,LAMBTON - KINGSWAY PARK - Outdoor Tennis Court (  2)
5881,4179,847,Outdoor Pool,pool,Outdoor Pool Tank,None,LAMBTON - KINGSWAY PARK - Outdoor Pool Tank
5882,5491,847,Washroom Facility,None,Washroom Building,None,LAMBTON - KINGSWAY PARK OUTDOOR POOL BUILDING
5883,18056,847,Ball Diamond,sport,Baseball Diamond Field - C,C,LAMBTON - KINGSWAY PARK - Sports Field Area - Ball Diamond Field (  1)
5884,18057,847,Ball Diamond,sport,Baseball Diamond Field - C,C,LAMBTON - KINGSWAY PARK - Sports Field Area - Ball Diamond Field (  2)
5885,34108,847,Playground,None,Playground Site,None,LAMBTON - KINGSWAY PARK - Playground
5886,967726,847,Gazebo,None,Gazebo,None,LAMBTON - KINGSWAY PARK - Shade Structure
5887,17828,848,Multipurpose Field,None,Multipurpose Field - B,B,LA ROSE PARK - Multipurpose Field
5888,34104,848,Playground,None,Playground Site,None,LA ROSE PARK - Playground
5889,75243,848,Outdoor Chess Table,None,Outdoor Chess Table,None,LA ROSE PARK - Outdoor Chess Table (  1)
5890,75244,848,Outdoor Chess Table,None,Outdoor Chess Table,None,LA ROSE PARK - Outdoor Chess Table (  2)
5891,75245,848,Gazebo,None,Gazebo,None,LA ROSE PARK - Shade Structure
5892,102210,848,Drinking Fountain,None,Drinking Fountain Count,None,LA ROSE PARK - Drinking Water Source
5893,2912,849,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MARTINGROVE GARDENS PARK - Outdoor Tennis Court (  1)
5894,2913,849,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MARTINGROVE GARDENS PARK - Outdoor Tennis Court (  2)
5895,2914,849,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MARTINGROVE GARDENS PARK - Outdoor Tennis Court (  3)
5896,18062,849,Ball Diamond,sport,Baseball Diamond Field - C,C,MARTINGROVE GARDENS PARK - Ball Diamond Field (  1)
5897,18063,849,Ball Diamond,sport,Baseball Diamond Field - C,C,MARTINGROVE GARDENS PARK - Ball Diamond Field (  2)
5898,33809,849,Playground,None,Playground Site,None,MARTINGROVE GARDENS PARK - Playground
5899,66982,849,Splash Pad,None,Splash/Spray Pad,None,MARTINGROVE GARDENS PARK - Splash/Spray Pad
5900,75671,849,Gazebo,None,Gazebo,None,MARTINGROVE GARDENS PARK - Shade Structure (  2)
5901,102189,849,Drinking Fountain,None,Drinking Fountain Count,None,MARTINGROVE GARDENS PARK - Drinking Water Source
5902,967736,849,Gazebo,None,Gazebo,None,MARTINGROVE GARDENS PARK - Shade Structure (  3)
5903,967737,849,Gazebo,None,Gazebo,None,MARTINGROVE GARDENS PARK - Shade Structure (  4)
5904,2906,850,Outdoor Basketball Court,None,Basketball Court,None,MASSEYGROVE PARK - Basketball Court
5905,17853,850,Sport Field,sport,Soccer Field - A,A,MASEYGROVE PARK - Soccer Field
5906,28540,850,Community Garden,None,Community Garden,None,JAMESTOWN COMMUNITY GARDEN
5907,32394,850,Parking Lot,None,Outdoor Parking Lot,None,MASSEYGROVE PARK - Outdoor Parking Lot
5908,33812,850,Playground,None,Playground Site,None,MASSEYGROVE PARK - Playground E
5909,72295,850,Playground,None,Playground Site,None,MASSEYGROVE PARK - Playground W
5910,116982,850,Splash Pad,None,Splash/Spray Pad,None,MASSEYGROVE PARK - Splash/Spray Pad
5911,967861,850,Picnic Shelter,picnic,Shelter,None,MASSEYGROVE PARK - Shade Structure (  1)
5912,967862,850,Picnic Shelter,picnic,Shelter,None,MASSEYGROVE PARK - Shade Structure (  2)
5913,967863,850,Picnic Shelter,picnic,Shelter,None,MASSEYGROVE PARK - Shade Structure (  3)
5914,967864,850,Picnic Shelter,picnic,Shelter,None,MASSEYGROVE PARK - Shade Structure (  4)
5915,17857,851,Sport Field,sport,Soccer Field - C,C,LEN BRAITHWAITE PARK - Soccer Field
5916,33826,851,Playground,None,Playground Site,None,LEN BRAITHWAITE PARK - Playground
5917,2867,853,Pickleball Court,None,None,None,MILLWOOD PARK - Tennis Court Area
5918,2868,853,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MILLWOOD PARK - Outdoor Tennis Court (  1)
5919,2869,853,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MILLWOOD PARK - Outdoor Tennis Court (  2)
5920,2870,853,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MILLWOOD PARK - Outdoor Tennis Court (  3)
5921,18072,853,Ball Diamond,sport,Baseball Diamond Field - A,A,MILLWOOD PARK - Ball Diamond Field (  1)
5922,18073,853,Ball Diamond,sport,Baseball Diamond Field - C,C,MILLWOOD PARK - Ball Diamond Field (  2)
5923,29572,853,Washroom Facility,None,Washroom Building,None,MILLWOOD PARK - Washroom Building
5924,34194,853,Playground,None,Playground Site,None,MILLWOOD PARK - Playground
5925,2864,854,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MIMICO MEMORIAL PARK - Outdoor Tennis Court (  1)
5926,2865,854,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MIMICO MEMORIAL PARK - Outdoor Tennis Court (  2)
5927,2866,854,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MIMICO MEMORIAL PARK - Outdoor Tennis Court (  3)
5928,4022,854,Wading Pool,None,Wading Pool,None,MIMICO MEMORIAL PARK - Wading Pool
5929,17860,854,Ball Diamond,sport,Baseball Diamond Field - C,C,MIMICO MEMORIAL PARK - Ball Diamond Field
5930,34195,854,Playground,None,Playground Site,None,MIMICO MEMORIAL PARK - Playground
5931,17872,855,Ball Diamond,sport,Baseball Diamond Field - C,C,NEILSON PARK - ETOBICOKE - Ball Diamond Field
5932,22501,855,Bike Trail,None,Bike Trail,None,ELMCREST CREEK TRAIL ( 39)
5933,22503,855,Bike Trail,None,Bike Trail,None,ELMCREST CREEK TRAIL ( 40)
5934,22504,855,Bike Trail,None,Bike Trail,None,ELMCREST CREEK TRAIL ( 41)
5935,22505,855,Bike Trail,None,Bike Trail,None,ELMCREST CREEK TRAIL ( 42)
5936,34215,855,Playground,None,Playground Site,None,NEILSON PARK - ETOBICOKE - Playground
5937,40490,855,Bike Trail,None,Bike Trail,None,NEILSON PARK - ETOBICOKE TRAIL (  1)
5938,40491,855,Bike Trail,None,Bike Trail,None,NEILSON PARK - ETOBICOKE TRAIL (  2)
5939,40492,855,Bike Trail,None,Bike Trail,None,NEILSON PARK - ETOBICOKE TRAIL (  3)
5940,49527,855,Parking Lot,None,Outdoor Parking Lot,None,NEILSON PARK - ETOBICOKE - Outdoor Parking Lot
5941,18080,856,Ball Diamond,sport,Baseball Diamond Field - C,C,NORSEMAN HEIGHTS PARK - Ball Diamond Field (  1)
5942,18081,856,Ball Diamond,sport,Baseball Diamond Field - C,C,NORSEMAN HEIGHTS PARK - Ball Diamond Field (  2)
5943,34220,856,Playground,None,Playground Site,None,NORSEMAN HEIGHTS PARK - Playground
5944,102156,856,Bottle Filling Station,None,Water Bottle Filling Count,None,NORSEMAN HEIGHTS PARK - Drinking Water Source
5945,3937,857,Outdoor Basketball Court,None,Basketball Court,None,OURLAND PARK - Basketball Court
5946,3940,857,Outdoor Tennis Court,None,Outdoor Tennis Court,None,OURLAND PARK - Outdoor Tennis Court (  1)
5947,3941,857,Pickleball Court,None,None,None,OURLAND PARK - Tennis Court Area
5948,3942,857,Outdoor Tennis Court,None,Outdoor Tennis Court,None,OURLAND PARK - Outdoor Tennis Court (  2)
5949,5292,857,Outdoor Pool,pool,Outdoor Pool Tank,None,OURLAND PARK - Outdoor Pool Tank
5950,6206,857,Washroom Facility,None,Washroom Building,None,OURLAND PARK OUTDOOR POOL BUILDING
5951,17882,857,Ball Diamond,sport,Baseball Diamond Field - C,C,OURLAND PARK - Ball Diamond Field
5952,17883,857,Sport Field,sport,Soccer Field - B,B,OURLAND PARK - Soccer Field
5953,32418,857,Parking Lot,None,Outdoor Parking Lot,None,OURLAND PARK - Outdoor Parking Lot (  1)
5954,34239,857,Playground,None,Playground Site,None,OURLAND PARK - Playground
5955,80208,857,Bottle Filling Station,None,Water Bottle Filling Count,None,OURLAND PARK - Drinking Water Source
5956,849945,857,Parking Lot,None,Outdoor Parking Lot,None,OURLAND PARK - Outdoor Parking Lot (  2)
5957,3931,858,Pickleball Court,None,None,None,PARK LAWN PARK - Tennis Court Area
5958,3931,858,Pickleball Court,None,None,None,PARK LAWN PARK - Tennis Court Area
5959,3931,858,Pickleball Court,None,None,None,PARK LAWN PARK - Tennis Court Area
5960,3932,858,Outdoor Tennis Court,None,Outdoor Tennis Court,None,PARK LAWN PARK - Outdoor Tennis Court (  1)
5961,3933,858,Outdoor Tennis Court,None,Outdoor Tennis Court,None,PARK LAWN PARK - Outdoor Tennis Court (  2)
5962,3934,858,Outdoor Tennis Court,None,Outdoor Tennis Court,None,PARK LAWN PARK - Outdoor Tennis Court (  3)
5963,3935,858,Outdoor Tennis Court,None,Outdoor Tennis Court,None,PARK LAWN PARK - Outdoor Tennis Court (  4)
5964,5287,858,Outdoor Pool,pool,Outdoor Pool Tank,None,PARK LAWN PARK - Outdoor Pool Tank
5965,17886,858,Sport Field,sport,Soccer Field - C,C,PARK LAWN PARK - Soccer Field
5966,18083,858,Ball Diamond,sport,Baseball Diamond Field - C,C,PARK LAWN PARK - Ball Diamond Field
5967,32419,858,Parking Lot,None,Outdoor Parking Lot,None,PARK LAWN PARK - Outdoor Parking Lot
5968,34242,858,Playground,None,Playground Site,None,PARK LAWN PARK - Playground
5969,3905,859,Pickleball Court,None,None,None,PINE POINT PARK - Tennis Court Area (  1)
5970,3905,859,Pickleball Court,None,None,None,PINE POINT PARK - Tennis Court Area (  1)
5971,3907,859,Outdoor Tennis Court,None,Outdoor Tennis Court,None,PINE POINT PARK - Outdoor Tennis Court (  2)
5972,3908,859,Outdoor Tennis Court,None,Outdoor Tennis Court,None,PINE POINT PARK - Outdoor Tennis Court (  1)
5973,3909,859,Outdoor Tennis Court,None,Outdoor Tennis Court,None,PINE POINT PARK - Outdoor Tennis Court (  2)
5974,3910,859,Outdoor Tennis Court,None,Outdoor Tennis Court,None,PINE POINT PARK - Outdoor Tennis Court (  3)
5975,3911,859,Outdoor Tennis Court,None,Outdoor Tennis Court,None,PINE POINT PARK - Outdoor Tennis Court (  4)
5976,3912,859,Outdoor Tennis Court,None,Outdoor Tennis Court,None,PINE POINT PARK - Outdoor Tennis Court (  1)
5977,5262,859,Outdoor Pool,pool,Outdoor Pool Tank,None,PINE POINT PARK - Outdoor Pool Tank
5978,6191,859,Washroom Facility,None,Washroom Building,None,PINE POINT PARK OUTDOOR POOL BUILDING
5979,17895,859,Sport Field,sport,Soccer Field - C,C,PINE POINT PARK - Soccer Field
5980,23027,859,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 48)
5981,23028,859,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 49)
5982,23031,859,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 51)
5983,23032,859,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 52)
5984,23033,859,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 53)
5985,23035,859,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 55)
5986,23036,859,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 56)
5987,23037,859,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 57)
5988,23038,859,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 58)
5989,32421,859,Parking Lot,None,Outdoor Parking Lot,None,PINE POINT PARK - Outdoor Parking Lot (  1)
5990,32422,859,Parking Lot,None,Outdoor Parking Lot,None,PINE POINT PARK - Outdoor Parking Lot (  2)
5991,32423,859,Parking Lot,None,Outdoor Parking Lot,None,PINE POINT PARK - Outdoor Parking Lot (  3)
5992,34254,859,Playground,None,Playground Site,None,PINE POINT PARK - Playground
5993,75163,859,Sports Pad Area,None,Sportspad Area,None,PINE POINT PARK - Sportspad Area
5994,967994,859,Picnic Shelter,picnic,Shelter,None,PINE POINT PARK - Shade Structure
5995,34272,860,Playground,None,Playground Site,None,PRINCESS MARGARET PARK - Playground
5996,3879,861,Outdoor Tennis Court,None,Outdoor Tennis Court,None,QUEENSWAY PARK - Outdoor Tennis Court (  1)
5997,18084,861,Ball Diamond,sport,Baseball Diamond Field - C,C,QUEENSWAY PARK - Ball Diamond Field (  1)
5998,18085,861,Ball Diamond,sport,Baseball Diamond Field - C,C,QUEENSWAY PARK - Ball Diamond Field (  2)
5999,32426,861,Parking Lot,None,Outdoor Parking Lot,None,QUEENSWAY PARK - Outdoor Parking Lot
6000,32862,861,Changeroom Facility,None,Changeroom Building,None,QUEENSWAY PARK CLUBHOUSE AND GARAGE
6001,32862,861,Washroom Facility,None,Washroom Building,None,QUEENSWAY PARK CLUBHOUSE AND GARAGE
6002,34326,861,Playground,None,Playground Site,None,QUEENSWAY PARK - Playground
6003,72638,861,Pickleball Court,None,None,None,QUEENSWAY PARK OUTDOOR RINK
